;Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price
479;6250;9;3,0;81,1264128395011;52,26192246645988;1,0;5;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;227416,60571262226
489;14457;128;1,0;39,347518816893775;21,397018713924176;8,0;2;14,0;1993;0,0;B;B;27;4798;0;30,0;2;8;B;160126,00401556253
6924;14752;9;1,0;39,1173439490001;21,286378128431128;7,0;12;17,0;1994;0,161531741;B;B;25;5648;1;30,0;2;4;B;136800,15930747788
494;15555;9;2,0;68,05323252779432;54,64574106551241;1,0;9;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;191083,11524836492
8387;15966;9;3,0;79,90324925590424;47,068422309108705;10,0;8;14,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;259696,71306769113
8149;2117;9;2,0;64,54213139752743;54,64574106551241;1,0;10;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;195522,47897724962
8128;3300;93;3,0;76,74394026218938;47,01581451082964;10,0;7;16,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;268176,09201435425
5521;8698;9;1,0;41,26450113140029;35,06208560282425;7,0;10;14,0;1996;0,161531741;B;B;25;5648;1;30,0;2;4;B;137445,32581347734
5190;8887;128;2,0;55,410051074772966;30,245471686365512;8,0;17;17,0;1992;0,0;B;B;27;4798;0;30,0;2;8;B;264622,7392289822
5219;9200;9;3,0;82,14805882917993;52,26192246645988;1,0;11;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;241069,94250377212
7900;12151;9;1,0;41,534094372509365;21,53678675863087;8,0;2;14,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;150805,57047751689
8448;3136;3;1,0;36,0683413643994;21,16488652505591;6,0;3;9,0;1978;0,050900058;B;B;43;10621;1;30,0;2;3;B;130947,5854941967
8454;1969;128;3,0;79,29561277485631;43,159606915795095;11,0;13;12,0;2005;0,0;B;B;27;4798;0;30,0;2;8;B;368588,15090639674
8464;9091;9;1,0;46,151442269317066;43,3355928630229;1,0;4;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;125032,71581416912
8485;13864;3;2,0;59,57258234302772;33,555732171014746;10,0;3;17,0;1985;0,050900058;B;B;43;10621;1;30,0;2;3;B;235364,2842860433
1592;15867;9;1,0;34,14170720107184;16,526473483330978;9,0;8;12,0;2012;0,161531741;B;B;25;5648;1;30,0;2;4;B;125012,31473021785
4490;5643;9;1,0;36,47008559970377;20,80264547481964;9,0;5;12,0;2008;0,161531741;B;B;25;5648;1;30,0;2;4;B;144224,82073375766
8199;13028;3;2,0;42,700889179001926;24,413003190416674;5,0;5;12,0;1974;0,050900058;B;B;43;10621;1;30,0;2;3;B;174274,46611779428
4492;12075;9;2,0;69,39981793743347;54,64574106551241;1,0;7;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;184267,99732080448
4550;16408;9;1,0;40,22690652815874;37,84908294786385;19,0;8;17,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;137595,61078150474
4583;4654;3;1,0;36,418685112885;22,723338744820232;6,0;6;9,0;1973;0,050900058;B;B;43;10621;1;30,0;2;3;B;107658,01367778098
4589;5145;9;1,0;41,53553685947135;22,079346359149632;8,0;1;17,0;1990;0,161531741;B;B;25;5648;1;30,0;2;4;B;126209,07560444373
4607;10792;128;1,0;42,43606965695493;22,923905638110494;8,0;6;17,0;1993;0,0;B;B;27;4798;0;30,0;2;8;B;179905,2783200393
5257;2483;128;1,0;39,519586898448146;21,836835242268176;7,0;18;17,0;1991;0,0;B;B;27;4798;0;30,0;2;8;B;171087,84987511788
1545;4844;9;2,0;64,1392621393541;54,64574106551241;1,0;12;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;182427,13244579488
8374;14906;9;1,0;41,76807176805581;30,928076795745028;1,0;17;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;139635,08262448345
8138;4640;128;3,0;78,11464677306333;45,8117458036116;10,0;12;17,0;1988;0,0;B;B;27;4798;0;30,0;2;8;B;326736,684568007
4349;15487;128;3,0;75,64494777695356;47,83729982022323;10,0;17;17,0;1992;0,0;B;B;27;4798;0;30,0;2;8;B;299475,8818395533
4096;2589;9;3,0;76,08138991918341;49,38794859036171;10,0;10;14,0;1995;0,161531741;B;B;25;5648;1;30,0;2;4;B;276552,4131168928
4147;9141;128;1,0;35,14058500336353;17,946794827126496;10,0;12;16,0;1998;0,0;B;B;27;4798;0;30,0;2;8;B;194086,70689660354
1673;12335;9;1,0;60,0221232895804;2,858369348878094;1,0;9;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;176731,4317498077
4165;177;9;3,0;82,75809027150198;81,39226789903226;1,0;11;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;237213,09187262665
4169;4155;9;2,0;60,0267947773236;63,611892224624945;1,0;11;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;177896,14456112593
1609;14969;9;3,0;86,80239639788034;5,419927690458803;1,0;5;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;238084,2083015009
7894;13056;9;1,0;42,341355833534585;30,928076795745028;8,0;12;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;130897,37333500489
5274;10108;9;2,0;65,80121154108821;42,71557131312499;8,0;2;14,0;1997;0,161531741;B;B;25;5648;1;30,0;2;4;B;211913,69669020807
5296;12809;3;3,0;71,49275932590528;47,71828623658527;10,0;9;17,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;91098,21450668793
4654;2019;9;2,0;52,45170563933482;24,40616853739975;9,0;9;12,0;2010;0,161531741;B;B;25;5648;1;30,0;2;4;B;77093,06944928026
4717;4356;9;1,0;43,303458148530304;21,519086854216226;8,0;12;14,0;1992;0,161531741;B;B;25;5648;1;30,0;2;4;B;136744,3408267216
4732;16017;93;1,0;33,40029358714006;19,70113498477317;6,0;2;9,0;1978;0,050900058;B;B;43;10621;1;30,0;2;3;B;124346,85246518813
584;12240;3;1,0;41,745151084421664;19,137477923878482;8,0;7;17,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;153918,52824728267
4738;8018;3;3,0;123,45676866099636;61,48816013459994;17,0;15;15,0;2014;0,050900058;B;B;43;10621;1;30,0;2;3;B;259439,4356178352
4836;1398;9;1,0;39,10175564220821;20,994981198334767;8,0;4;14,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;146525,63401285224
4855;11314;93;2,0;58,13801434032387;30,52107891269627;12,0;8;24,0;2005;0,050900058;B;B;43;10621;1;30,0;2;3;B;254827,0168027521
4864;4997;9;1,0;40,80660349981816;36,84791117973372;7,0;13;14,0;1995;0,161531741;B;B;25;5648;1;30,0;2;4;B;148394,45884670728
4635;13068;9;1,0;41,46731793530371;20,085635048400796;8,0;4;17,0;1995;0,161531741;B;B;25;5648;1;30,0;2;4;B;131115,57885653677
4957;14443;9;1,0;44,65807146288288;30,928076795745028;1,0;4;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;137399,66471130805
8010;5280;3;1,0;35,39087446365862;19,651843353973206;6,0;7;9,0;1971;0,050900058;B;B;43;10621;1;30,0;2;3;B;122806,07488676455
8005;13724;9;1,0;41,96379453107761;30,928076795745028;1,0;11;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;137527,48705925228
5035;8025;9;1,0;42,552885634424136;30,928076795745028;1,0;15;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;142654,4458964326
5038;2332;9;2,0;62,708308213033064;5,717345491264452;1,0;10;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;182384,1722497861
7991;10298;128;2,0;50,829511316226046;30,33620127144755;8,0;3;14,0;1992;0,0;B;B;27;4798;0;30,0;2;8;B;227145,57418348608
1442;2204;9;1,0;44,35151094106474;20,885006178902266;8,0;10;14,0;1991;0,161531741;B;B;25;5648;1;30,0;2;4;B;139281,2710680427
7976;1699;9;1,0;78,9361644571503;76,74665410997709;1,0;8;7,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;226206,96243502828
9999;6306;128;1,0;38,666644967693415;21,157874409846865;8,0;7;17,0;1990;0,0;B;B;27;4798;0;30,0;2;8;B;218714,0776153016
4975;14606;9;2,0;80,32885920456471;54,64574106551241;1,0;4;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;231908,27808894985
540;5279;93;2,0;60,80454378615856;30,92382653807465;11,0;5;45,0;2016;0,050900058;B;B;43;10621;1;30,0;2;3;B;213171,13519913805
8107;13282;3;2,0;49,70272599049018;31,56673090587729;6,0;1;12,0;1974;0,050900058;B;B;43;10621;1;30,0;2;3;B;162424,31973358925
5078;7831;128;1,0;40,60204360481495;25,791272165050305;8,0;16;14,0;1992;0,0;B;B;27;4798;0;30,0;2;8;B;85910,68526152098
7857;3816;9;1,0;42,24501043678736;18,741346248086764;8,0;9;17,0;2009;0,161531741;B;B;25;5648;1;30,0;2;4;B;159671,4704382679
646;6232;3;1,0;33,24567625449052;18,71910820227385;6,0;9;9,0;1972;0,050900058;B;B;43;10621;1;30,0;2;3;B;142218,7979298213
7845;12646;9;3,0;80,3705565763139;52,26192246645988;1,0;11;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;228906,01163297746
651;6988;9;2,0;60,04346001848892;54,64574106551241;1,0;14;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;192484,74357372453
5371;10767;9;1,0;43,92158373489335;43,57444403519239;1,0;11;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;133531,88616510466
1370;16180;9;1,0;45,815679423384296;21,611182597209524;8,0;9;14,0;1991;0,161531741;B;B;25;5648;1;30,0;2;4;B;143825,67718724356
7827;16196;3;2,0;51,332524583097964;33,07821255360705;8,0;11;17,0;1985;0,050900058;B;B;43;10621;1;30,0;2;3;B;193518,6591764792
7821;2899;9;2,0;55,707042757303384;30,09428879912779;8,0;5;14,0;1995;0,161531741;B;B;25;5648;1;30,0;2;4;B;173282,95890095306
1535;14727;128;1,0;38,19657728923015;21,444902547136103;7,0;18;17,0;2003;0,0;B;B;27;4798;0;30,0;2;8;B;241391,34358162282
1354;457;3;3,0;76,29975803092539;44,55758861267621;10,0;4;17,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;246071,30116498808
5506;6435;9;1,0;46,42753538777863;30,928076795745028;1,0;7;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;131103,95868460345
7776;1229;3;1,0;36,082206170154144;25,680428802135914;6,0;10;12,0;1972;0,050900058;B;B;43;10621;1;30,0;2;3;B;147032,13679007586
669;13622;128;2,0;69,65246025379267;38,62919988354351;10,0;2;17,0;2004;0,0;B;B;27;4798;0;30,0;2;8;B;354499,5466197492
7740;3815;9;1,0;42,754835514263135;30,928076795745028;1,0;15;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;139025,78503488025
7737;15811;9;2,0;87,4763683684313;54,64574106551241;1,0;7;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;239740,1144661136
7904;10790;9;2,0;54,71433092320049;35,428116141734144;8,0;10;14,0;1994;0,161531741;B;B;25;5648;1;30,0;2;4;B;166431,94007199706
5106;5853;93;2,0;54,663119520678215;34,605853716022914;8,0;6;12,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;183144,86434029407
8121;9056;9;1,0;40,18729203274874;24,3504577391913;8,0;3;14,0;1990;0,161531741;B;B;25;5648;1;30,0;2;4;B;134109,5419477325
7782;5080;9;2,0;51,90793717337542;53,78853599379078;1,0;1;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;154970,5918389769
1593;9418;9;2,0;66,94246937877189;5,948863606231632;1,0;5;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;183976,84002108505
4262;28;9;2,0;604,7059719500998;54,64574106551241;1,0;17;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;187717,24253776766
4463;10504;9;1,0;41,74214738042378;22,481789509507042;8,0;3;10,0;1996;0,161531741;B;B;25;5648;1;30,0;2;4;B;134320,38616735206
7325;14521;9;2,0;61,14349815286445;54,64574106551241;1,0;6;11,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;171744,31545111266
6274;4708;9;2,0;55,73622332036921;28,8360308178538;9,0;15;15,0;2008;0,161531741;B;B;25;5648;1;30,0;2;4;B;195960,29534486195
431;6629;3;1,0;25,761151334750853;15,614058350655586;5,0;4;9,0;1976;0,050900058;B;B;43;10621;1;30,0;2;3;B;102046,20534552867
6561;2709;128;3,0;65,43476827497588;41,23806642884642;7,0;8;9,0;1957;0,0;B;B;27;4798;0;30,0;2;8;B;287236,1373770783
6576;12448;93;3,0;75,34522556379589;45,27228953938;10,0;1;17,0;2006;0,0;B;B;27;4798;0;30,0;2;8;B;311453,9331831541
7151;9264;9;2,0;54,84616243867188;30,89474610112463;9,0;9;14,0;2010;0,161531741;B;B;25;5648;1;30,0;2;4;B;199502,20179772392
6587;5879;9;3,0;91,5360404221077;87,8328284344059;1,0;5;9,0;2016;0,161531741;B;B;25;5648;1;30,0;2;4;B;246542,31903175844
7135;8449;9;1,0;45,003481994407714;27,20553843309134;8,0;3;14,0;1996;0,161531741;B;B;25;5648;1;30,0;2;4;B;129912,86339746525
5709;9502;9;1,0;44,745677906643;2,4732177030124207;1,0;7;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;135117,41996805268
6612;8199;9;2,0;67,98116053488627;5,16439077351052;1,0;9;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;205998,1948965867
897;3383;9;2,0;68,32894614956378;54,64574106551241;1,0;13;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;203904,52879105852
6625;3367;3;3,0;101,86270148534588;99,9700653056528;11,0;7;15,0;2013;0,050900058;B;B;43;10621;1;30,0;2;3;B;225202,09964483816
904;15409;128;2,0;65,71878455533172;54,64574106551241;1,0;4;3,0;1977;0,0;B;B;27;4798;0;30,0;2;8;B;172350,8675202735
6678;5598;3;3,0;75,44745528311806;48,360110819699024;10,0;17;17,0;1986;0,050900058;B;B;43;10621;1;30,0;2;3;B;262573,3889699465
7101;8663;128;1,0;40,47119115856822;19,90632450825284;8,0;4;17,0;2007;0,0;B;B;27;4798;0;30,0;2;8;B;206963,9131566777
6687;6002;128;2,0;46,273039931508904;29,106497141141013;6,0;7;9,0;1971;0,0;B;B;27;4798;0;30,0;2;8;B;200739,4412241819
6692;14613;9;1,0;42,3637236552666;24,693195304343234;8,0;13;14,0;1990;0,161531741;B;B;25;5648;1;30,0;2;4;B;132971,06557269243
976;10803;128;3,0;77,33481366654698;46,8608904931877;9,0;7;17,0;1990;0,0;B;B;27;4798;0;30,0;2;8;B;304787,66261418874
1003;16114;3;1,0;40,54228420392693;21,907003359214038;6,0;5;9,0;1977;0,050900058;B;B;43;10621;1;30,0;2;3;B;138357,73327169847
6740;4802;9;3,0;102,05696818897208;105,27233516283262;10,0;2;17,0;2014;0,161531741;B;B;25;5648;1;30,0;2;4;B;136963,32342470606
1280;5625;3;2,0;55,32460361383521;30,345467973035213;8,0;10;17,0;1986;0,050900058;B;B;43;10621;1;30,0;2;3;B;200417,45226930763
7546;4665;9;2,0;55,769374836797034;32,028748888877956;8,0;8;17,0;1992;0,161531741;B;B;25;5648;1;30,0;2;4;B;186176,67274897645
5716;11139;9;3,0;79,42998038836566;43,774001192041496;10,0;12;17,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;231655,02609516712
688;12016;9;3,0;80,54760163151902;43,08833949103371;10,0;14;22,0;1996;0,161531741;B;B;25;5648;1;30,0;2;4;B;290192,8664975897
5578;10587;93;1,0;40,62810649932192;21,245799334916263;8,0;8;12,0;1984;0,050900058;B;B;43;10621;1;30,0;2;3;B;148458,94101965794
5580;3890;3;2,0;46,797866511331215;31,339355878504147;6,0;5;5,0;1963;0,050900058;B;B;43;10621;1;30,0;2;3;B;161778,43262582144
7717;9609;9;1,0;38,98190891576327;20,025315023062106;8,0;3;14,0;1992;0,161531741;B;B;25;5648;1;30,0;2;4;B;132233,09419053874
5591;2047;9;2,0;60,13324049671393;60,238786925429245;1,0;13;11,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;175670,9921701101
5593;1405;9;2,0;61,40493329019153;54,64574106551241;1,0;7;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;165938,4534004042
5594;3635;3;2,0;47,847756712740825;34,63047963755652;5,0;7;9,0;1974;0,050900058;B;B;43;10621;1;30,0;2;3;B;195431,60621405946
7525;6520;128;3,0;83,41183817228246;50,08045400798114;8,0;8;14,0;1995;0,0;B;B;27;4798;0;30,0;2;8;B;331897,5199539395
4466;9323;3;3,0;68,31797365985615;44,60859381067411;10,0;3;12,0;1973;0,050900058;B;B;43;10621;1;30,0;2;3;B;238603,972367964
5608;1456;9;1,0;43,80036224556851;30,928076795745028;1,0;3;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;125700,97861220026
7661;6047;9;3,0;86,39476257154894;49,185121344917995;11,0;10;14,0;1997;0,161531741;B;B;25;5648;1;30,0;2;4;B;225755,81331603328
5623;1785;128;1,0;40,141357776083744;21,756617267690693;7,0;6;17,0;2004;0,0;B;B;27;4798;0;30,0;2;8;B;221645,3322249266
5624;7558;9;3,0;80,2881356694835;1,2970302250181545;1,0;14;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;254966,79811189428
5631;1832;128;3,0;76,78984899153072;45,382156482149725;10,0;11;17,0;1990;0,0;B;B;27;4798;0;30,0;2;8;B;346974,54813673696
7625;10744;9;2,0;58,30728455636191;31,697889743463396;8,0;5;14,0;1993;0,161531741;B;B;25;5648;1;30,0;2;4;B;189032,18374533387
5685;11722;3;3,0;66,6389928524714;41,72898307168357;8,0;3;9,0;1977;0,050900058;B;B;43;10621;1;30,0;2;3;B;162222,29507998365
7564;6155;9;3,0;83,55809576354864;48,12796029099182;8,0;7;14,0;1999;0,161531741;B;B;25;5648;1;30,0;2;4;B;295264,5497513473
5604;4449;3;2,0;57,385037106432584;33,72755100197917;9,0;6;17,0;1985;0,050900058;B;B;43;10621;1;30,0;2;3;B;200070,67589820208
6857;7534;3;1,0;40,37820701971048;23,802593316244234;8,0;14;16,0;1984;0,050900058;B;B;43;10621;1;30,0;2;3;B;171077,42305051652
7692;6051;9;1,0;44,591437420670054;23,25147503436507;8,0;11;14,0;1991;0,161531741;B;B;25;5648;1;30,0;2;4;B;143023,445536596
7030;10885;128;2,0;55,67488837202155;30,525562891197513;8,0;13;13,0;1977;0,0;B;B;27;4798;0;30,0;2;8;B;266629,61613192083
6481;2296;3;1,0;46,82863839712961;21,61636159196493;8,0;13;16,0;2007;0,050900058;B;B;43;10621;1;30,0;2;3;B;163482,28247604467
848;3569;3;1,0;55,964925244153775;22,27949610047034;14,0;4;22,0;2015;0,050900058;B;B;43;10621;1;30,0;2;3;B;133042,26580430495
849;15152;9;1,0;45,82277867962326;30,928076795745028;1,0;14;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;130517,96198400926
6505;14353;128;1,0;42,557062384528066;20,68441361899767;8,0;13;17,0;1993;0,0;B;B;27;4798;0;30,0;2;8;B;177857,58908813997
852;9006;9;2,0;54,561843257702996;31,64677595531289;8,0;10;14,0;1990;0,161531741;B;B;25;5648;1;30,0;2;4;B;167968,00588417894
7184;4210;93;3,0;78,27243344201456;51,10134748133947;10,0;8;17,0;2003;0,050900058;B;B;43;10621;1;30,0;2;3;B;269775,8129441688
5555;14512;128;2,0;68,57957985341736;37,29569714598989;11,0;15;15,0;2005;0,0;B;B;27;4798;0;30,0;2;8;B;361357,1623347149
5541;10928;9;1,0;44,24632311152703;30,928076795745028;1,0;11;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;139401,17509566425
5532;13903;9;2,0;56,25872978113475;32,79451764686881;8,0;9;14,0;1991;0,161531741;B;B;25;5648;1;30,0;2;4;B;182107,8645990333
4355;1703;3;3,0;73,222872293369;47,90319057572162;10,0;4;17,0;1985;0,050900058;B;B;43;10621;1;30,0;2;3;B;284539,86506339035
8344;2116;9;2,0;68,19820145925515;54,64574106551241;1,0;4;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;190192,319093263
515;2450;128;1,0;40,81115291786865;21,827231226547127;7,0;15;17,0;2003;0,0;B;B;27;4798;0;30,0;2;8;B;225505,09714539364
4460;15214;9;2,0;48,660775645216255;47,194554517152845;1,0;3;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;147480,9215186932
8326;5710;128;3,0;77,26408102067205;47,90208457138549;10,0;3;17,0;1990;0,0;B;B;27;4798;0;30,0;2;8;B;280930,73320506624
8296;173;9;2,0;55,4541447157544;30,745571330803088;9,0;6;15,0;2009;0,161531741;B;B;25;5648;1;30,0;2;4;B;198986,21590077772
526;10597;3;1,0;38,46796451273949;18,41432955158884;8,0;12;14,0;1978;0,050900058;B;B;43;10621;1;30,0;2;3;B;166243,72497733426
4461;3467;93;1,0;40,08551905410747;22,805225947260443;8,0;8;12,0;1983;0,050900058;B;B;43;10621;1;30,0;2;3;B;148028,72239954048
8254;11264;9;1,0;40,321367047156265;21,552722814496327;10,0;2;17,0;2008;0,161531741;B;B;25;5648;1;30,0;2;4;B;87244,78402719341
6867;14627;93;2,0;45,07345830779868;27,988971133499426;6,0;1;9,0;1980;0,050900058;B;B;43;10621;1;30,0;2;3;B;91840,25273111089
6479;14412;93;1,0;41,41276894700758;22,500219677797027;8,0;6;12,0;1982;0,050900058;B;B;43;10621;1;30,0;2;3;B;148027,39669651806
6448;14361;9;2,0;61,50524477737676;54,64574106551241;1,0;3;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;175084,4153838093
732;2989;9;2,0;64,1092955007393;54,64574106551241;1,0;9;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;188401,62080119387
6438;9400;3;3,0;65,1172141378549;43,052044357107974;10,0;1;12,0;1976;0,050900058;B;B;43;10621;1;30,0;2;3;B;229847,41319314946
7001;15003;3;1,0;40,025525446364725;21,32414869968272;8,0;14;12,0;1984;0,050900058;B;B;43;10621;1;30,0;2;3;B;157367,7197215242
6916;13782;128;2,0;58,524872247212784;33,33441621773118;10,0;15;22,0;1995;0,0;B;B;27;4798;0;30,0;2;8;B;247498,58142566078
6574;954;128;1,0;39,97393027083443;23,05260294414901;8,0;8;14,0;1992;0,0;B;B;27;4798;0;30,0;2;8;B;178780,60624352095
7177;16418;9;2,0;77,69953552967476;54,64574106551241;1,0;4;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;228956,20490209232
7182;10050;9;3,0;80,45162768777176;52,26192246645988;1,0;11;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;222876,5902367045
6915;2146;9;3,0;73,77039509526678;52,26192246645988;1,0;10;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;235659,0014649253
6291;3144;9;2,0;61,93690939763442;54,64574106551241;1,0;3;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;180694,57027152524
6319;1621;9;1,0;39,6300820955485;22,00613861146132;8,0;8;14,0;1990;0,161531741;B;B;25;5648;1;30,0;2;4;B;127641,21306464972
6339;15666;128;4,0;102,41464725641306;67,11791911086652;10,0;14;22,0;1991;0,0;B;B;27;4798;0;30,0;2;8;B;427873,8403752413
6285;1547;3;2,0;56,14010925060729;33,05310729984792;8,0;10;12,0;1984;0,050900058;B;B;43;10621;1;30,0;2;3;B;214133,02815471578
6354;10930;9;2,0;65,56838050273508;1,1500463761723292;1,0;6;1,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;187858,70648428728
1087;8599;9;3,0;83,38081092348419;52,26192246645988;1,0;9;18,0;1977;0,161531741;B;B;25;5648;1;30,0;2;4;B;235321,32528076138
6371;16682;3;1,0;39,41740524570073;21,9266086792025;7,0;10;17,0;2007;0,050900058;B;B;43;10621;1;30,0;2;3;B;182961,04608445466
7271;3765;3;1,0;34,27771252635243;17,010337809998706;6,0;13;12,0;1971;0,050900058;B;B;43;10621;1;30,0;2;3;B;148583,3735917068
6443;4507;9;1,0;41,02584486087945;25,050212789556788;8,0;4;14,0;1994;0,161531741;B;B;25;5648;1;30,0;2;4;B;135399,68953737765
6385;11466;128;1,0;42,180392136280425;21,467685803522087;8,0;13;14,0;1993;0,0;B;B;27;4798;0;30,0;2;8;B;175857,10154612723
6415;4119;9;3,0;83,34132288421362;47,4995515769038;8,0;8;14,0;1998;0,161531741;B;B;25;5648;1;30,0;2;4;B;259387,8345005739
6430;15266;9;1,0;46,64466371052094;22,95100836013141;8,0;9;14,0;1997;0,161531741;B;B;25;5648;1;30,0;2;4;B;137106,28654171937
6346;16074;128;3,0;79,69107947732321;47,848531330896684;10,0;5;17,0;1993;0,0;B;B;27;4798;0;30,0;2;8;B;358940,1626046007
2352;8895;47;1,0;41,046010046263255;30,928076795745028;1,0;7;17,0;1977;0,197367951;B;B;8;2423;1;32,0;0;1;B;122712,5311303349
5192;15731;47;3,0;82,66661191619842;45,93824477890943;12,0;8;14,0;2009;0,197367951;B;B;8;2423;1;32,0;0;1;B;316106,22988207225
9438;11415;47;3,0;82,01145040041747;77,0415657045568;1,0;6;17,0;2015;0,197367951;B;B;8;2423;1;32,0;0;1;B;196429,6592377391
6260;10525;47;1,0;41,307495389647286;21,398428181679687;7,0;2;14,0;2009;0,197367951;B;B;8;2423;1;32,0;0;1;B;158582,820732421
2441;15093;47;1,0;38,198256831988466;22,20083340051997;7,0;15;17,0;2009;0,197367951;B;B;8;2423;1;32,0;0;1;B;163127,10037800265
5907;10669;47;2,0;60,85455388551353;35,424605969714385;8,0;20;24,0;2009;0,197367951;B;B;8;2423;1;32,0;0;1;B;228429,18627298466
5813;8935;47;2,0;55,369224456673905;30,58740588265679;9,0;17;17,0;2010;0,197367951;B;B;8;2423;1;32,0;0;1;B;66722,59691952594
8647;11515;47;2,0;62,706605130833864;37,09896300350854;10,0;20;22,0;2007;0,197367951;B;B;8;2423;1;32,0;0;1;B;234885,52718597953
6031;13730;47;1,0;40,17893470133241;18,334300451396878;9,0;5;24,0;2012;0,197367951;B;B;8;2423;1;32,0;0;1;B;172310,53826314988
3093;12384;47;1,0;38,623489687860996;20,533438661704412;7,0;6;14,0;2006;0,197367951;B;B;8;2423;1;32,0;0;1;B;162818,7164109586
3760;7128;47;3,0;83,34906187909324;52,675998884296426;10,0;12;17,0;2009;0,197367951;B;B;8;2423;1;32,0;0;1;B;378955,09254976537
5516;2463;47;2,0;63,66791602134554;35,29428392026611;12,0;16;14,0;2007;0,197367951;B;B;8;2423;1;32,0;0;1;B;252679,38523463556
4693;5065;21;3,0;60,3085119968384;41,10074449880712;5,0;7;5,0;1972;0,394094211;B;B;3;662;0;35,0;0;0;B;182436,67877127265
