HouseYear;Rooms;Square;LifeSquare;KitchenSquare
1963;2;44,52229444;35,70751125;6
1963;2;44,9802278;29,22983597;5
1963;2;45,00591515;27,97289919;5
1963;2;45,17450496;32,55484902;5
1963;2;45,3473275;29,96035396;6
1963;2;45,39584325;29,94348341;5
1963;2;45,47814899;32,34508071;6
1963;2;45,49782581;28,41056803;5
1963;2;45,76936646;34,09830573;5
1963;2;45,78711305;33,11369414;5
1963;2;45,79697581;30,81095483;5
1963;2;45,81508381;32,66849894;5
1963;2;45,93884217;33,65728836;5
1963;2;45,96488979;29,14121182;5
1963;2;45,9891117;28,58571088;5
1963;2;45,99136419;27,7087319;4
1963;2;46,00020053;30,68058097;5
1963;2;46,03803909;31,22097299;5
1963;2;46,31294796;31,66890767;5
1963;2;46,31396373;32,90690231;6
1963;2;46,32340691;32,92698391;5
1963;2;46,33683461;31,38931878;5
1963;2;46,36474778;26,93541732;5
1963;2;46,48614136;25,79225346;5
1963;2;46,73730239;33,74550853;5
1963;2;46,79786651;31,33935588;6
1963;2;47,19857065;29,92116927;5
1963;2;47,2546197;33,85965468;5
1963;2;47,31492195;29,47310222;5
1963;2;47,64680673;29,69468811;5
1963;2;47,65415485;29,78621776;6
1963;2;47,8836321;30,75015722;5
1963;2;47,88535211;30,8633354;5
1963;2;47,91304091;28,97413017;5
1963;2;48,16875143;30,8672607;5
1963;2;48,1822239;33,36635828;5
1963;2;48,18594322;33,15637744;7
1963;2;48,43810934;33,73299311;5
1963;2;48,58474971;31,54257227;5
1963;2;48,81219465;34,67977899;5
1963;2;48,94337941;31,4466678;5
1963;2;48,98241272;32,63833692;5
1963;2;49,23526227;32,01701117;5
1963;2;49,30450886;31,05880875;5
1963;2;49,39635706;29,67249852;7
1963;2;49,55247471;31,71681702;5
1963;2;49,82848502;30,08136793;5
1963;2;51,02178985;31,32666021;7
1963;2;54,96899298;32,80376879;8
1963;2;56,49425488;31,34932418;8
1963;2;56,86738065;38,91737094;7
1963;2;56,98483273;36,37729873;7
1963;2;57,035996;36,78865188;9
1963;2;59,44946492;36,00579164;8
1963;2;63,99787709;37,12446314;7
1963;2;65,2682582;39,31806625;8
1963;3;55,45190006;37,01002169;5
1963;3;55,57306363;39,80004067;5
1963;3;56,52249267;42,09424598;5
1963;3;56,78023549;42,69085169;5
1963;3;57,0158029;41,77679426;5
1963;3;57,39640169;43,62659459;5
1963;3;57,89630229;42,75666196;5
1963;3;58,41981556;37,27561392;5
1963;3;59,27466347;45,09038853;5
1963;3;59,85086204;45,1516189;5
1963;3;59,87067108;42,65270438;5
1963;3;60,77668287;40,55978368;6
1963;3;71,68612039;54,99714133;8
1963;3;71,78301914;47,07034213;8
1963;3;73,8859563;53,32584217;7
1963;3;84,60159345;55,42696923;10
1963;3;89,462924;59,65684902;8
1963;4;85,73080338;58,53535943;9
1963;4;100,1413892;70,96687207;9
1964;1;21,12127889;15,20261977;3
1964;1;29,29816757;29,77078391;5
1964;1;30,94642084;18,72452815;5
1964;1;31,16288369;20,41510135;5
1964;1;31,30481176;19,83452213;6
1964;1;31,69563091;21,87318857;6
1964;1;31,95948894;21,0286916;6
1964;1;32,02181687;23,67220803;5
1964;1;32,24942524;17,68645227;5
1964;1;32,2722647;22,54849251;5
1964;1;32,3326864;21,66392883;5
1964;1;32,45029449;17,04123469;6
1964;1;32,50066042;25,2910495;5
1964;1;32,59723992;19,8970704;5
1964;1;32,70465204;19,04551212;5
1964;1;32,95662531;23,73595258;5
1964;1;33,19948566;19,29658304;5
1964;1;33,35553841;18,4506597;5
1964;1;33,35633594;18,09469257;8
1964;1;33,77927702;21,62094438;5
1964;1;34,06319856;20,94880799;5
1964;1;34,08640617;24,68196372;6
1964;1;34,34004886;19,54056839;5
1964;1;34,49103928;18,04200553;6
1964;1;34,60479264;22,43123503;5
1964;1;34,80768992;23,77869874;5
1964;1;34,82711206;22,18751199;5
1964;1;34,87793765;20,30712687;5
1964;1;34,95498112;20,39945946;5
1964;1;34,99805859;22,26701763;5
1964;1;35,07370772;21,90237878;5
1964;1;35,75863298;22,55234575;5
1964;1;36,21220506;19,45576229;5
1964;1;36,73079841;22,99277065;5
1964;1;36,76515975;22,09490534;5
1964;1;37,81037401;20,07660762;7
1964;1;40,35313492;26,69728369;7
1964;2;34,61272867;23,61983524;5
1964;2;34,94325208;22,8643919;5
1964;2;36,41776608;25,14456771;7
1964;2;37,17258444;23,82625717;7
1964;2;37,55321247;25,50764772;7
1964;2;37,61258448;25,3127391;7
1964;2;38,25624273;25,03535485;7
1964;2;38,25695468;26,49962845;7
1964;2;39,01595191;26,58928812;8
1964;2;39,9167441;27,43828792;5
1964;2;40,12764317;24,73330016;7
1964;2;40,27123532;29,68192961;5
1964;2;40,35944024;25,7919181;7
1964;2;40,64990134;22,28867301;7
1964;2;40,79054964;29,8773109;5
1964;2;41,10692908;27,19407731;5
1964;2;41,62674001;31,33546367;5
1964;2;41,6403746;26,91561532;5
1964;2;41,86157538;28,86686224;4
1964;2;42,0289644;27,73291905;5
1964;2;42,04777387;31,13200586;5
1964;2;42,09033002;27,41383586;5
1964;2;42,37020595;27,9683321;5
1964;2;42,60326834;32,38554135;5
1964;2;42,77770561;28,45693866;5
1964;2;42,98336602;26,68756073;5
1964;2;43,15206794;29,48822861;5
1964;2;43,33790403;27,16991997;5
1964;2;43,44077807;31,45301492;5
1964;2;43,46601245;30,73714736;5
1964;2;43,60172337;29,74344128;5
1964;2;43,62402429;24,99682212;5
1964;2;43,69294997;31,78424532;5
1964;2;43,70690176;25,58867386;6
1964;2;43,948288;28,57821339;4
1964;2;44,43933809;29,46486462;5
1964;2;44,45308946;28,14994948;5
1964;2;44,64350505;31,47777724;5
1964;2;44,83212461;27,25056326;5
1964;2;44,95721551;31,54594755;6
1964;2;45,0889334;34,69139905;5
1964;2;45,16373045;27,20187886;5
1964;2;45,20368889;31,01559036;5
1964;2;45,2169293;25,62853578;5
1964;2;45,26138814;29,8930883;5
1964;2;45,4115899;26,3620516;5
1964;2;45,48850176;26,81297194;5
1964;2;45,61563984;29,32526596;5
1964;2;45,62597307;33,68988816;5
1964;2;45,94516794;25,81217106;5
1964;2;45,94929009;29,81776858;5
1964;2;46,00150605;26,50921406;5
1964;2;46,05123624;32,7601084;5
1964;2;46,05381974;33,95215;5
1964;2;46,18660438;35,59825255;5
1964;2;46,29633837;27,75603251;5
1964;2;46,39432159;29,2227028;5
1964;2;46,59057747;32,22947291;6
1964;2;46,73950057;29,41883068;5
1964;2;46,83467136;30,7425299;5
1964;2;46,83842181;29,97405707;5
1964;2;46,88687519;30,08635338;5
1964;2;47,01009451;31,83701825;5
1964;2;47,02388051;28,90921936;5
1964;2;47,02477455;34,69207109;5
1964;2;47,02864477;32,99084711;5
1964;2;47,09159579;32,72372452;5
1964;2;47,14631418;29,01716392;5
1964;2;47,2618954;30,46383162;5
1964;2;47,27010837;29,05215373;5
1964;2;47,48058996;33,85965454;5
1964;2;47,58326049;34,64716963;5
1964;2;47,65885925;36,04368545;4
1964;2;47,72689256;33,60495955;5
1964;2;47,79670405;28,61998292;5
1964;2;47,91506776;29,67768222;5
1964;2;47,97848849;31,06035096;5
1964;2;48,0310887;34,08177691;5
1964;2;48,20787808;32,2068167;5
1964;2;48,2305684;33,67974461;5
1964;2;48,46761497;30,51474514;5
1964;2;48,66236789;33,42260061;5
1964;2;48,74958759;32,27883841;5
1964;2;49,03078775;31,91889563;8
1964;2;49,33521674;31,51163229;5
1964;2;49,94135493;30,30204667;6
1964;2;57,52189595;34,43792551;9
1964;2;57,82326636;36,78915534;9
1964;2;60,07416147;39,14965341;8
1964;2;60,61073015;17,22529646;5
1964;2;61,58316764;42,25445509;6
1964;3;55,11246496;38,02741983;5
1964;3;55,46187011;42,32601963;5
1964;3;55,85629231;42,79085808;5
1964;3;56,04296111;41,46153605;5
1964;3;56,44935231;35,44365323;6
1964;3;56,50568066;40,91199959;5
1964;3;56,56519985;38,49405757;3
1964;3;57,82200023;40,27665378;5
1964;3;58,70933479;37,33024263;6
1964;3;58,86100647;44,24901936;5
1964;3;59,11593612;44,37069125;5
1964;3;60,47716818;48,44212257;5
1964;3;61,83379059;47,09968691;5
1964;3;61,86409727;43,68565194;6
1964;3;62,18053599;44,16969408;5
1964;3;63,1514092;47,25264888;5
1964;3;63,99273644;52,52014274;6
1964;3;67,51234551;50,54720038;8
1964;3;73,70031204;50,08705067;8
1964;3;79,43825023;58,9895269;8
1964;3;81,74963963;51,4152289;7
1964;4;100,2432213;67,75664493;8
1965;1;16,11715428;8,822988303;0
1965;1;27,09844139;16,66066917;3
1965;1;29,30055338;16,88043744;4
1965;1;29,30484113;19,76281534;5
1965;1;30,54791863;17,25499498;5
1965;1;31,11431268;24,07612696;4
1965;1;31,12356651;24,85629778;5
1965;1;31,13808207;22,37689542;5
1965;1;31,19710552;21,54683832;5
1965;1;31,67176834;22,43299842;5
1965;1;31,69165665;20,10851735;5
1965;1;31,87130305;20,95479353;5
1965;1;32,3320012;19,44401534;5
1965;1;32,49440079;18,9227138;5
1965;1;32,55876991;16,00707296;5
1965;1;32,62273622;22,23642428;5
1965;1;32,68454253;21,88635653;5
1965;1;32,73619593;21,08619642;5
1965;1;32,88613649;17,55056155;5
1965;1;33,1230103;25,3588435;5
1965;1;33,38333429;24,84754407;5
1965;1;33,39898338;164,1533598;6
1965;1;33,50068025;21,63635567;5
1965;1;33,53307714;18,10112481;5
1965;1;33,57623383;22,23455181;5
1965;1;33,61269569;19,28446421;8
1965;1;33,72878231;22,37244301;5
1965;1;33,89055193;20,57852052;5
1965;1;33,98979781;22,33951059;5
1965;1;34,14045342;21,38924729;7
1965;1;34,15843658;20,3710733;5
1965;1;34,32322682;19,36910454;5
1965;1;34,382665;22,43804191;5
1965;1;34,3947363;25,16425772;5
1965;1;34,53427844;22,15517394;5
1965;1;34,8849747;20,41828239;5
1965;1;34,92440665;24,54279008;5
1965;1;34,93901584;24,44087692;5
1965;1;35,01598666;18,95505997;4
1965;1;35,63799229;19,3820572;9
1965;1;35,63840377;24,7368448;5
1965;1;35,69675829;23,06085958;5
1965;1;36,37933561;17,77221248;9
1965;1;36,56646878;21,11079883;9
1965;1;36,6432921;23,90230304;5
1965;1;37,6735872;23,17482205;7
1965;1;42,01979509;21,14737194;13
1965;2;36,9351148;23,38189511;7
1965;2;37,2821574;26,51756651;7
1965;2;37,85404351;24,46422032;6
1965;2;38,01222519;27,77761878;5
1965;2;38,3456404;28,27310955;6
1965;2;38,43461678;22,71865473;7
1965;2;38,44358263;24,91654641;7
1965;2;38,85806344;24,32267682;7
1965;2;38,94608649;22,87552421;7
1965;2;39,00373682;23,9381346;6
1965;2;39,12200741;26,19036392;7
1965;2;39,38162971;24,09210615;7
1965;2;39,43535082;23,37768699;7
1965;2;39,4569669;22,04664649;7
1965;2;39,65223598;25,55072579;7
1965;2;39,89374641;22,6670093;7
1965;2;40,09364912;25,9500533;7
1965;2;40,23247131;22,86204426;7
1965;2;40,96624156;26,80467321;5
1965;2;40,97307029;23,86218217;7
1965;2;41,11044287;24,38649304;7
1965;2;41,11239325;24,83666354;6
1965;2;41,1819094;24,7663074;5
1965;2;41,28528331;28,93374203;5
1965;2;41,39112304;26,06075737;5
1965;2;41,39248769;26,65108922;7
1965;2;41,97474699;26,32545614;7
1965;2;42,17678221;28,08568994;5
1965;2;42,42307967;28,08748523;5
1965;2;42,48136913;22,79878519;7
1965;2;42,48528239;30,86165067;5
1965;2;42,67229661;31,82631148;5
1965;2;42,88576525;29,40663997;5
1965;2;43,03637246;33,57689452;5
1965;2;43,24390207;30,91445667;5
1965;2;43,24573387;28,30442007;5
1965;2;43,28277493;29,09239358;5
1965;2;43,33558624;31,47544253;6
1965;2;43,34928991;27,93842121;5
1965;2;43,94097969;33,00963121;5
1965;2;43,95493895;28,82200444;5
1965;2;44,16218169;32,26949856;5
1965;2;44,17735649;30,65592594;5
1965;2;44,36905847;31,06492637;5
1965;2;44,40198474;28,60731983;5
1965;2;44,42737614;26,21702597;5
1965;2;44,49223255;30,9183222;5
1965;2;44,51434148;28,06891423;5
1965;2;44,62913694;26,81994052;5
1965;2;44,77880798;29,39852641;5
1965;2;44,85978874;32,57201398;6
1965;2;44,94136299;34,13659405;5
1965;2;45,0268079;29,07945394;5
1965;2;45,14055188;27,61979156;5
1965;2;45,1707297;33,08574646;5
1965;2;45,26658674;27,66621046;5
1965;2;45,2757592;30,00947514;5
1965;2;45,40220964;28,8251128;5
1965;2;45,58576611;28,43457788;5
1965;2;45,68511155;29,83838953;5
1965;2;45,78101113;28,19872633;5
1965;2;45,83818962;30,16003388;5
1965;2;45,84975192;31,94325628;5
1965;2;45,89151427;32,76736567;5
1965;2;46,07930983;28,38213667;4
1965;2;46,12987167;32,03285298;5
1965;2;46,21101971;30,60274582;5
1965;2;46,22902557;27,77532566;5
1965;2;46,25620033;30,58291995;5
1965;2;46,27951501;31,11251668;5
1965;2;46,29426837;32,55274447;5
1965;2;46,3103973;32,99191428;5
1965;2;46,51086679;30,66439581;5
1965;2;46,96986692;28,42417432;5
1965;2;47,02025374;29,76334595;5
1965;2;47,19406379;33,17113676;5
1965;2;47,35063514;31,58556339;5
1965;2;47,81880167;29,84813104;5
1965;2;47,91700923;32,35601201;5
1965;2;47,95236654;31,62584718;5
1965;2;47,96386705;34,51515779;5
1965;2;48,25076004;33,99445069;6
1965;2;48,47069493;32,82041808;5
1965;2;48,53140546;28,04735764;4
1965;2;48,65971609;32,48234817;9
1965;2;48,71088988;28,43126588;5
1965;2;48,72135301;34,39600188;5
1965;2;48,72563843;35,62768206;5
1965;2;48,84524941;31,72420086;5
1965;2;48,87786114;28,86534271;7
1965;2;48,96588912;31,11010764;5
1965;2;49,22899355;32,8063789;5
1965;2;49,27917097;30,76609939;5
1965;2;49,36026635;34,20589946;5
1965;2;49,45169696;33,78881706;5
1965;2;49,69329117;32,80475432;5
1965;2;49,69543003;31,15133479;5
1965;2;50,08120723;32,89445669;5
1965;2;51,82108934;36,14541896;6
1965;2;52,02200314;33,49690733;9
1965;2;61,77178016;41,95106292;6
1965;3;45,53376766;30,749207;6
1965;3;55,21318159;39,68816652;5
1965;3;56,45227383;39,70331892;5
1965;3;56,67980147;46,23416035;5
1965;3;56,95072074;37,74954426;5
1965;3;58,17728425;38,53982616;5
1965;3;58,34011966;44,59855997;5
1965;3;58,34148923;41,90925007;5
1965;3;59,27773963;38,93755762;5
1965;3;59,48382317;43,66981861;6
1965;3;60,43816918;43,96785076;5
1965;3;61,99986024;45,47796785;5
1965;3;65,84594973;45,96138073;9
1966;1;28,5665976;17,77386741;4
1966;1;29,04059016;17,51319988;7
1966;1;30,58943488;15,24266371;5
1966;1;30,6503097;18,98777726;5
1966;1;31,29489638;21,47013238;5
1966;1;31,39896121;22,29010615;6
1966;1;31,53825997;20,00931192;6
1966;1;31,55277546;20,07413502;5
1966;1;31,85747296;22,65966918;5
1966;1;31,91139996;18,95038445;5
1966;1;32,03137669;23,37264573;5
1966;1;32,24318297;21,29044745;5
1966;1;32,74951292;22,85036518;5
1966;1;32,82765099;18,07025421;5
1966;1;33,18178263;24,99751306;5
1966;1;33,18462801;22,37744412;5
1966;1;33,2500131;20,19208789;5
1966;1;33,41848008;22,71660579;5
1966;1;33,54446375;21,2606138;5
1966;1;33,65980143;22,84777433;5
1966;1;33,98965193;20,962955;4
1966;1;34,18953202;19,23836805;5
1966;1;34,20296517;20,95717679;8
1966;1;34,35113894;22,87267566;5
1966;1;34,45837025;20,25053626;5
1966;1;34,50766797;18,34896513;5
1966;1;34,5165105;22,34361419;5
1966;1;34,60119598;22,21535889;5
1966;1;34,62654383;17,81444588;5
1966;1;34,75773666;22,74136849;5
1966;1;34,89222091;21,97526556;5
1966;1;35,18590474;21,28296237;5
1966;1;35,19205384;22,37998373;10
1966;1;35,1990896;22,01406734;5
1966;1;35,21548092;21,17243989;9
1966;1;35,23189723;21,63748064;7
1966;1;35,33360168;19,2425995;5
1966;1;35,39101407;21,122438;5
1966;1;35,82095239;21,24901236;8
1966;1;35,85673982;23,45885325;5
1966;1;36,18683044;20,50939928;5
1966;1;36,2504934;23,20238829;5
1966;1;36,38415859;18,580741;8
1966;1;36,8188373;21,90315821;5
1966;1;36,96928621;20,67124578;5
1966;1;36,99289941;22,98997218;5
1966;1;37,98652089;25,9184159;5
1966;1;38,59578192;19,41850352;10
1966;1;39,83252387;23,16922267;8
1966;1;39,94970019;23,47893023;10
1966;1;39,95562618;17,98464116;8
1966;2;35,49478527;22,07807781;6
1966;2;37,25694086;22,64014961;7
1966;2;38,25514346;22,09907073;7
1966;2;38,64240738;22,82433874;7
1966;2;38,9023439;24,98911284;7
1966;2;39,02382039;24,47358351;4
1966;2;39,13148086;22,31700778;7
1966;2;39,42489821;25,89101191;7
1966;2;39,61161578;27,43069084;6
1966;2;40,04090628;22,18759341;7
1966;2;40,082206;30,15324814;0
1966;2;40,20930439;22,8755363;7
1966;2;40,2636422;23,11094767;7
1966;2;40,3203699;24,72574267;6
1966;2;40,5752495;26,77999706;7
1966;2;41,09169423;23,23448876;7
1966;2;41,20842186;20,52423998;6
1966;2;41,68472735;24,44278074;7
1966;2;42,0394759;27,55906046;5
1966;2;42,30452339;28,31330048;5
1966;2;42,32761151;28,11687447;5
1966;2;42,89803689;29,49160993;5
1966;2;43,1069127;32,76546857;5
1966;2;43,14629219;27,65051749;5
1966;2;43,22701494;27,66977301;5
1966;2;43,35256874;28,92170582;5
1966;2;43,49047365;27,64103018;5
1966;2;43,95256103;29,68560795;5
1966;2;44,00004728;26,90312499;6
1966;2;44,00313484;33,80669183;5
1966;2;44,05382069;27,87310948;5
1966;2;44,12465815;30,45546696;5
1966;2;44,12702159;30,98311021;5
1966;2;44,13507661;29,71109544;5
1966;2;44,14866321;30,63052594;5
1966;2;44,408977;26,71690435;6
1966;2;44,50585362;27,73466543;5
1966;2;44,53668169;26,82180708;5
1966;2;44,56449791;33,52676557;5
1966;2;44,72891526;29,96046073;5
1966;2;44,77854793;27,77647025;5
1966;2;44,7960923;29,14711512;5
1966;2;44,96352955;30,28228621;5
1966;2;45,31178694;35,56264119;5
1966;2;45,34987929;31,96434564;5
1966;2;45,4274225;35,55632594;5
1966;2;45,45980402;31,65173134;5
1966;2;45,51419478;32,19600885;5
1966;2;45,60390056;28,01923067;5
1966;2;45,85108651;29,68316759;5
1966;2;46,03426351;33,91810668;5
1966;2;46,15695274;29,44432439;6
1966;2;46,38182802;31,22343734;5
1966;2;46,44179854;33,16399339;5
1966;2;46,46985902;50,70319632;9
1966;2;46,74989404;27,38132613;5
1966;2;46,87517535;34,07586669;5
1966;2;46,88051185;26,39878419;5
1966;2;46,94101714;30,75896682;5
1966;2;46,98852455;30,7094315;5
1966;2;47,01618713;28,00277644;5
1966;2;47,08009785;28,52531679;6
1966;2;47,10910145;32,35326856;6
1966;2;47,5138906;32,84546939;5
1966;2;47,56033433;27,65624514;5
1966;2;48,01757591;29,98090627;5
1966;2;48,16394773;33,27566821;9
1966;2;48,36347372;33,86269496;5
1966;2;48,41988891;43,40676762;1
1966;2;48,68752564;34,74957296;1
1966;2;48,77875253;37,72914151;5
1966;2;48,86399028;32,08317181;5
1966;2;48,95981082;31,80759932;5
1966;2;49,41911565;31,18170119;5
1966;2;49,491635;32,71928457;5
1966;2;49,81738406;34,51809783;5
1966;2;49,97886684;29,66813032;7
1966;3;54,569413;39,06434948;5
1966;3;55,16465343;38,75638955;5
1966;3;56,24954807;43,38332018;1
1966;3;59,9717984;47,83106705;5
1966;3;60,44391135;39,5009292;6
1966;3;60,65766663;38,50525012;6
1966;3;61,93110673;46,12638881;5
1966;3;62,22990545;46,57779167;5
1966;3;62,98059808;48,75610195;5
1966;3;63,01242996;44,21213741;5
1966;3;63,04444052;45,87730266;5
1966;3;75,49491995;49,02885621;7
1967;1;18,98396246;11,41979625;2
1967;1;23,01591886;15,73911026;3
1967;1;27,2987568;15,25047379;3
1967;1;28,51768242;14,51774494;1
1967;1;28,53508417;12,73364179;6
1967;1;29,41200104;15,91569447;5
1967;1;29,60777106;12,33357965;8
1967;1;30,16181422;21,15377815;5
1967;1;30,29894108;20,55283156;6
1967;1;30,30638095;16,86407497;5
1967;1;30,83534887;12,18133502;5
1967;1;31,19113854;19,36107249;6
1967;1;31,35577976;22,85838764;5
1967;1;31,35642725;18,65271129;5
1967;1;31,37141944;17,14391495;5
1967;1;31,62333685;21,91014482;5
1967;1;31,66400707;18,24158277;5
1967;1;31,94570343;17,49685519;5
1967;1;32,17892708;25,3936287;5
1967;1;32,46244716;24,2042783;5
1967;1;32,50615905;21,66397274;7
1967;1;32,58100064;22,32755333;5
1967;1;32,65194325;23,9273094;5
1967;1;32,67870751;18,58068297;5
1967;1;32,69646938;23,7644679;5
1967;1;32,77761048;22,44844963;5
1967;1;32,88153425;24,98548175;5
1967;1;33,05637402;19,66959623;5
1967;1;33,06696178;22,04353883;5
1967;1;33,25798133;18,1814429;5
1967;1;33,42823354;20,72744705;5
1967;1;33,60699802;24,64235566;5
1967;1;33,81890428;21,74887167;9
1967;1;33,81995286;25,90576693;5
1967;1;33,93137604;23,99709713;5
1967;1;34,03196817;20,16479641;6
1967;1;34,11253119;21,89943793;6
1967;1;34,21430948;21,97064527;6
1967;1;34,30514732;19,12771177;10
1967;1;34,49734854;19,15182226;6
1967;1;34,60909715;22,70565264;5
1967;1;34,75892888;21,43801731;5
1967;1;34,8455479;21,84790454;5
1967;1;34,89851044;22,10112772;5
1967;1;34,93348379;21,10128577;5
1967;1;35,10819578;22,15537818;9
1967;1;35,41595593;22,55933298;5
1967;1;35,4966943;23,17153384;5
1967;1;35,49784054;25,02638126;5
1967;1;35,50923274;21,67807682;9
1967;1;35,53777653;22,0645361;5
1967;1;35,861057;20,69810676;5
1967;1;36,12493728;24,50715799;9
1967;1;36,50323913;20,11301868;5
1967;1;36,65998522;24,77973901;9
1967;1;36,7108797;19,50852733;5
1967;1;37,17830061;22,70335093;9
1967;1;37,26678761;20,70395642;6
1967;1;37,41961469;21,60969007;9
1967;1;37,51277229;22,64636576;10
1967;1;37,81913868;23,61581385;9
1967;1;38,09064259;22,69848119;10
1967;1;39,3198514;21,93259988;9
1967;1;39,631442;21,40916381;9
1967;1;39,98370764;39,6608856;9
1967;2;36,67512315;22,43596416;6
1967;2;37,02617194;26,02795021;6
1967;2;37,05910199;40,42782101;7
1967;2;37,49816197;22,65263181;7
1967;2;38,06062199;26,25795717;7
1967;2;38,13795607;22,70942896;7
1967;2;38,45264647;26,29097657;6
1967;2;38,57321686;26,4713462;7
1967;2;38,67635611;22,42711452;6
1967;2;39,01935825;22,77034878;7
1967;2;39,99415534;26,22474817;6
1967;2;40,38710638;26,89137416;5
1967;2;40,39271261;24,56766017;7
1967;2;41,15743711;27,48971255;6
1967;2;41,62905801;31,19913386;5
1967;2;41,87301856;30,21803581;5
1967;2;43,03728319;29,5157984;5
1967;2;43,11385164;27,28117915;6
1967;2;43,35329874;32,525345;5
1967;2;43,39205337;31,55079846;4
1967;2;43,55448022;29,50737082;5
1967;2;43,85203068;29,86973746;5
1967;2;44,40145089;26,02790254;5
1967;2;44,61422217;29,38024559;5
1967;2;44,88801925;32,48814968;6
1967;2;44,89497785;30,59994441;5
1967;2;45,05389835;47,32934592;5
1967;2;45,28033623;32,37092002;5
1967;2;45,31243358;32,15788821;5
1967;2;45,55010065;29,34944179;5
1967;2;45,7744112;29,16448291;5
1967;2;45,79001255;32,16349273;5
1967;2;45,92367266;26,17775278;5
1967;2;45,94584533;28,65089004;6
1967;2;46,04952576;27,37966234;5
1967;2;46,35772122;30,47958721;5
1967;2;46,47494206;27,58783158;5
1967;2;46,52347468;31,82523389;5
1967;2;46,5310156;26,04573478;5
1967;2;46,54169927;28,70177724;5
1967;2;46,60947098;30,73825504;5
1967;2;46,83286956;32,23673013;5
1967;2;46,9127375;27,85300801;5
1967;2;46,95307396;30,28048264;5
1967;2;47,01417675;29,68994472;5
